,#Field:count,sourceIPCount,endUserASN,which_data
46688,21444,294,17623,squatasncounts
46689,18478,18,17676,squatasncounts
46690,20282,100,18229,squatasncounts
46691,104,1,27708,squatasncounts
46692,10,1,28126,squatasncounts
46693,18,1,29091,squatasncounts
46694,1,1,45224,squatasncounts
46695,51239,11,51964,squatasncounts
46696,2318,1,56307,squatasncounts
46697,3,1,59274,squatasncounts
46698,9546,2,62929,squatasncounts
46699,1,1,137693,squatasncounts
46700,400,21,137889,squatasncounts
46701,75,21,138651,squatasncounts
46702,53,1,262197,squatasncounts
46703,283,1,264654,squatasncounts
46704,51,1,327950,squatasncounts
46705,4579,1,12843,squatasncounts
46706,95,5,17469,squatasncounts
46707,94,1,17739,squatasncounts
46708,1175,1,18666,squatasncounts
46709,2,1,54215,squatasncounts
46710,2453,239,55990,squatasncounts
46711,224,31,63859,squatasncounts
46712,6,1,134945,squatasncounts
46713,3,1,135480,squatasncounts
46714,62,2,135722,squatasncounts
46715,4,1,137260,squatasncounts
46716,70,1,137540,squatasncounts
46717,2,1,141194,squatasncounts
46718,840,1,266875,squatasncounts
46719,146,1,394451,squatasncounts
46720,3,1,12797,squatasncounts
46721,2721,4,14051,squatasncounts
46722,2139,1,18530,squatasncounts
46723,28,5,45769,squatasncounts
46724,312831,3,64096,squatasncounts
46725,1768,1,133739,squatasncounts
46726,7,2,134659,squatasncounts
46727,11,1,135090,squatasncounts
46728,44,8,137580,squatasncounts
46729,42,1,199270,squatasncounts
46730,2821,10,327987,squatasncounts
46731,172,1,11478,squatasncounts
46732,8097,1,11540,squatasncounts
46733,2825,5,23243,squatasncounts
46734,7551,8,28716,squatasncounts
46735,75,3,49136,squatasncounts
46736,30,1,59443,squatasncounts
46737,33,10,262854,squatasncounts
46738,8,1,1741,squatasncounts
46739,256,2,3488,squatasncounts
46740,130,1,7403,squatasncounts
46741,2,2,10310,squatasncounts
46742,2513,4,24863,squatasncounts
46743,2387,13,30036,squatasncounts
46744,12,1,35352,squatasncounts
46745,4911,196,55853,squatasncounts
46746,7,1,60060,squatasncounts
46747,4,1,679,squatasncounts
46748,1633,1,11734,squatasncounts
46749,118,4,12576,squatasncounts
46750,7472,21,18015,squatasncounts
46751,242,2,19905,squatasncounts
46752,54,1,26801,squatasncounts
46753,3933,8,33915,squatasncounts
46754,2,2,37517,squatasncounts
46755,212,2,37919,squatasncounts
46756,6054,36,45899,squatasncounts
46757,424983,832,55850,squatasncounts
46758,38,1,131906,squatasncounts
46759,2,1,220,squatasncounts
46760,788930,346,4812,squatasncounts
46761,2,1,8426,squatasncounts
46762,435,4,8437,squatasncounts
46763,2,1,17911,squatasncounts
46764,708,10,18747,squatasncounts
46765,3011,33,24432,squatasncounts
46766,561,12,30689,squatasncounts
46767,784,4,33749,squatasncounts
46768,534,9,38235,squatasncounts
46769,99,5,58717,squatasncounts
46770,4,1,136425,squatasncounts
46771,13,1,138394,squatasncounts
46772,45,3,138694,squatasncounts
46773,76429,134,4847,squatasncounts
46774,337,1,7224,squatasncounts
46775,2325777,6,14762,squatasncounts
46776,378,1,15121,squatasncounts
46777,49,6,17436,squatasncounts
46778,308,2,17542,squatasncounts
46779,6442,108,24342,squatasncounts
46780,31,2,32098,squatasncounts
46781,1010,10,55555,squatasncounts
46782,1,1,132652,squatasncounts
46783,1054,6,133720,squatasncounts
46784,137,2,133894,squatasncounts
46785,29293,58,134141,squatasncounts
46786,18,5,139223,squatasncounts
46787,384,2,210309,squatasncounts
46788,5,1,262195,squatasncounts
46789,176,1,270087,squatasncounts
46790,382,1,397635,squatasncounts
46791,57,1,398391,squatasncounts
46792,167553,156,1221,squatasncounts
46793,7526,2,10032,squatasncounts
46794,1760,12,12083,squatasncounts
46795,9007,23,14259,squatasncounts
46796,6424,9,19739,squatasncounts
46797,1931,10,20057,squatasncounts
46798,18437,150,24323,squatasncounts
46799,2854,1,25562,squatasncounts
46800,1086,2,36534,squatasncounts
46801,3288,1,40154,squatasncounts
46802,64,1,43460,squatasncounts
46803,582,7,133928,squatasncounts
46804,3,1,135887,squatasncounts
46805,22634,1,201730,squatasncounts
46806,47,3,206798,squatasncounts
46807,8,1,267803,squatasncounts
46808,10506,1,81,squatasncounts
46809,140649,128,1759,squatasncounts
46810,190,4,7418,squatasncounts
46811,5,1,9812,squatasncounts
46812,62,3,13189,squatasncounts
46813,1264,27,18046,squatasncounts
46814,7300,3,18703,squatasncounts
46815,11329,1,22897,squatasncounts
46816,72101,22,23905,squatasncounts
46817,70,4,38191,squatasncounts
46818,173,1,63855,squatasncounts
46819,29,7,132165,squatasncounts
46820,4825,1,132526,squatasncounts
46821,64,2,135572,squatasncounts
46822,238,2,135607,squatasncounts
46823,4,1,138443,squatasncounts
46824,304,8,197897,squatasncounts
46825,6,1,200402,squatasncounts
46826,1,1,262932,squatasncounts
46827,2,1,263663,squatasncounts
46828,10503,45,1749,squatasncounts
46829,1116,1,4473,squatasncounts
46830,1,1,17539,squatasncounts
46831,453,1,23465,squatasncounts
46832,1,1,32489,squatasncounts
46833,1,1,38011,squatasncounts
46834,16,3,51407,squatasncounts
46835,4,3,51430,squatasncounts
46836,15,2,52286,squatasncounts
46837,17,2,63957,squatasncounts
46838,20,5,132947,squatasncounts
46839,81,1,136592,squatasncounts
46840,105,4,140847,squatasncounts
46841,2,1,141326,squatasncounts
46842,5,1,395632,squatasncounts
46843,6361,7,719,squatasncounts
46844,48,2,6535,squatasncounts
46845,13108425,12,9619,squatasncounts
46846,12,1,9814,squatasncounts
46847,2,1,14463,squatasncounts
46848,6,1,17405,squatasncounts
46849,1,1,25780,squatasncounts
46850,4,1,37075,squatasncounts
46851,3,1,42845,squatasncounts
46852,19301,255,45916,squatasncounts
46853,54437,277,134033,squatasncounts
46854,11,1,139418,squatasncounts
46855,8,1,139904,squatasncounts
46856,16,1,141262,squatasncounts
46857,69,3,2586,squatasncounts
46858,368,3,13296,squatasncounts
46859,46,4,19447,squatasncounts
46860,1611,1,26950,squatasncounts
46861,10,2,28536,squatasncounts
46862,49,1,44671,squatasncounts
46863,1,1,48146,squatasncounts
46864,6,1,51055,squatasncounts
46865,228,2,132829,squatasncounts
46866,728,16,133645,squatasncounts
46867,46,1,137885,squatasncounts
46868,71,19,199312,squatasncounts
46869,1,1,1506,squatasncounts
46870,73785,6,5488,squatasncounts
46871,1,1,6407,squatasncounts
46872,58,2,6501,squatasncounts
46873,713,15,12874,squatasncounts
46874,686,1,21817,squatasncounts
46875,3165,2,26579,squatasncounts
46876,311,12,41564,squatasncounts
46877,150507,270,45102,squatasncounts
46878,4159,6,45641,squatasncounts
46879,7,1,46846,squatasncounts
46880,1,1,131445,squatasncounts
46881,2,1,132344,squatasncounts
46882,4,4,202699,squatasncounts
46883,1,1,6821,squatasncounts
46884,7692,5,7358,squatasncounts
46885,6,1,7843,squatasncounts
46886,11,5,9329,squatasncounts
46887,1754,5,24005,squatasncounts
46888,6,1,38834,squatasncounts
46889,447,2,42943,squatasncounts
46890,13,6,58926,squatasncounts
46891,2,1,132351,squatasncounts
46892,3620,26,133878,squatasncounts
46893,5,2,133900,squatasncounts
46894,12,1,139004,squatasncounts
46895,170,16,24186,squatasncounts
46896,68,2,30039,squatasncounts
46897,820,2,30164,squatasncounts
46898,6,1,45144,squatasncounts
46899,1,1,52444,squatasncounts
46900,169,2,54614,squatasncounts
46901,45,3,136873,squatasncounts
46902,24,2,138432,squatasncounts
46903,2,1,198203,squatasncounts
46904,13901,46,3215,squatasncounts
46905,2,1,9937,squatasncounts
46906,140,1,19076,squatasncounts
46907,4,1,22787,squatasncounts
46908,1795,1,26838,squatasncounts
46909,1,1,28048,squatasncounts
46910,1,1,45499,squatasncounts
46911,744,36,50710,squatasncounts
46912,10,1,58862,squatasncounts
46913,2,1,134226,squatasncounts
46914,163,1,139822,squatasncounts
46915,91,7,139870,squatasncounts
46916,2962,12,4185,squatasncounts
46917,999,10,9304,squatasncounts
46918,740,4,11845,squatasncounts
46919,48,1,13237,squatasncounts
46920,158,1,23550,squatasncounts
46921,4,1,23994,squatasncounts
46922,1062,1,25039,squatasncounts
46923,5045,13,28556,squatasncounts
46924,83,2,45459,squatasncounts
46925,1212,19,45648,squatasncounts
46926,404,6,55524,squatasncounts
46927,5,2,135247,squatasncounts
46928,440,21,135478,squatasncounts
46929,3,1,136696,squatasncounts
46930,2,1,137704,squatasncounts
46931,21,4,268942,squatasncounts
46932,2,1,328319,squatasncounts
46933,7,3,132,squatasncounts
46934,4,2,6621,squatasncounts
46935,33,1,12826,squatasncounts
46936,82,1,21339,squatasncounts
46937,4,1,32342,squatasncounts
46938,24738,43,38794,squatasncounts
46939,485533,232,45267,squatasncounts
46940,13306,77,45536,squatasncounts
46941,11,1,59895,squatasncounts
46942,723,1,131790,squatasncounts
46943,1746,94,132960,squatasncounts
46944,31,3,133082,squatasncounts
46945,43,1,201321,squatasncounts
46946,85,1,203568,squatasncounts
46947,47374,7,703,squatasncounts
46948,8745,9,6503,squatasncounts
46949,661,8,8968,squatasncounts
46950,228368,3,10010,squatasncounts
46951,3823,4,11232,squatasncounts
46952,249,20,58558,squatasncounts
46953,16,2,133309,squatasncounts
46954,65,3,134749,squatasncounts
46955,95,1,138431,squatasncounts
46956,1777,3,263725,squatasncounts
46957,2,1,680,squatasncounts
46958,68,1,3456,squatasncounts
46959,283,2,6713,squatasncounts
46960,3057,1,14230,squatasncounts
46961,145,1,14363,squatasncounts
46962,462,1,21369,squatasncounts
46963,509,2,26793,squatasncounts
46964,185,7,27747,squatasncounts
46965,39,4,39010,squatasncounts
46966,39,1,42382,squatasncounts
46967,1,1,63128,squatasncounts
46968,6,3,132045,squatasncounts
46969,1147,22,135339,squatasncounts
46970,4814,7,137267,squatasncounts
46971,1,1,140849,squatasncounts
46972,1,1,8100,squatasncounts
46973,2,1,12257,squatasncounts
46974,26,2,17378,squatasncounts
46975,3097,35,17551,squatasncounts
46976,2,2,17726,squatasncounts
46977,4243,4,18566,squatasncounts
46978,105,1,19281,squatasncounts
46979,4053,1,21054,squatasncounts
46980,66,1,25716,squatasncounts
46981,16,1,27046,squatasncounts
46982,6,1,35110,squatasncounts
46983,2,1,43350,squatasncounts
46984,1105,15,55330,squatasncounts
46985,20,2,55485,squatasncounts
46986,28743,861,58369,squatasncounts
46987,23,3,132525,squatasncounts
46988,1,1,137396,squatasncounts
46989,1,1,138730,squatasncounts
46990,371,5,139758,squatasncounts
46991,14,8,140321,squatasncounts
46992,74,1,140546,squatasncounts
46993,235,4,266967,squatasncounts
46994,47,3,1901,squatasncounts
46995,33986,79,3549,squatasncounts
46996,1066,2,4454,squatasncounts
46997,28,3,17429,squatasncounts
46998,489697,2,38258,squatasncounts
46999,274,1,45677,squatasncounts
47000,19565,767,45804,squatasncounts
47001,9,2,46844,squatasncounts
47002,23800,75,56048,squatasncounts
47003,107,4,57743,squatasncounts
47004,46,2,63617,squatasncounts
47005,2,1,134621,squatasncounts
47006,4,1,138231,squatasncounts
47007,13,7,138655,squatasncounts
47008,77,4,138801,squatasncounts
47009,3,1,139464,squatasncounts
47010,69,1,205473,squatasncounts
47011,12,1,328471,squatasncounts
47012,66,1,1653,squatasncounts
47013,205,1,4694,squatasncounts
47014,120617,22,17477,squatasncounts
47015,176973,1,19452,squatasncounts
47016,598,4,23089,squatasncounts
47017,109,2,37461,squatasncounts
47018,2,1,38055,squatasncounts
47019,1,1,135139,squatasncounts
47020,20,1,139762,squatasncounts
47021,1,1,141439,squatasncounts
47022,1,1,262287,squatasncounts
47023,91,2,263774,squatasncounts
47024,374,3,803,squatasncounts
47025,343,3,4739,squatasncounts
47026,8,1,5603,squatasncounts
47027,882,2,8903,squatasncounts
47028,26,1,9801,squatasncounts
47029,6776,2,13977,squatasncounts
47030,39,1,24921,squatasncounts
47031,79,2,36715,squatasncounts
47032,1,1,50973,squatasncounts
47033,1086,1,51200,squatasncounts
47034,525,1,55884,squatasncounts
47035,37098,216,56268,squatasncounts
47036,14116,28,132449,squatasncounts
47037,31,2,132529,squatasncounts
47038,6321,45,132857,squatasncounts
47039,30,3,136654,squatasncounts
47040,3,1,138083,squatasncounts
47041,130,10,139850,squatasncounts
47042,1092389,1,202161,squatasncounts
47043,3,1,269771,squatasncounts
47044,2,1,1541,squatasncounts
47045,1282195,4,4725,squatasncounts
47046,147,7,8781,squatasncounts
47047,104,1,9119,squatasncounts
47048,4223,1,11971,squatasncounts
47049,5,1,20912,squatasncounts
47050,791,42,24444,squatasncounts
47051,941,2,24539,squatasncounts
47052,1398,3,28729,squatasncounts
47053,8459,2,33064,squatasncounts
47054,16,1,34086,squatasncounts
47055,1,1,42090,squatasncounts
47056,41,4,51207,squatasncounts
47057,30,1,134270,squatasncounts
47058,326,13,264637,squatasncounts
47059,1202,1,3853,squatasncounts
47060,20,1,8047,squatasncounts
47061,104942,2,11309,squatasncounts
47062,1700,3,12942,squatasncounts
47063,514,2,16050,squatasncounts
47064,253,2,16814,squatasncounts
47065,3786,248,17470,squatasncounts
47066,220,4,23853,squatasncounts
47067,100,4,24122,squatasncounts
47068,26,1,27773,squatasncounts
47069,4,1,32195,squatasncounts
47070,2,1,38363,squatasncounts
47071,9098,4,56294,squatasncounts
47072,4,1,139071,squatasncounts
47073,8,1,267715,squatasncounts
47074,8,1,268149,squatasncounts
47075,510,2,9797,squatasncounts
47076,720,83,12735,squatasncounts
47077,1367,17,17072,squatasncounts
47078,551,3,19114,squatasncounts
47079,2,1,21277,squatasncounts
47080,557,7,25951,squatasncounts
47081,2646,10,27796,squatasncounts
47082,54728,1,32099,squatasncounts
47083,44,1,35981,squatasncounts
47084,6,1,42973,squatasncounts
47085,76,1,134264,squatasncounts
47086,9,1,135360,squatasncounts
47087,101,9,136723,squatasncounts
47088,2020,32,6830,squatasncounts
47089,481,6,9116,squatasncounts
47090,4,1,10273,squatasncounts
47091,561123,6,10967,squatasncounts
47092,52,4,12455,squatasncounts
47093,414,15,13489,squatasncounts
47094,122,1,17971,squatasncounts
47095,206,2,22709,squatasncounts
47096,1287,1,25929,squatasncounts
47097,10,1,40458,squatasncounts
47098,144,1,45687,squatasncounts
47099,1,1,45924,squatasncounts
47100,141,1,48634,squatasncounts
47101,146,15,58895,squatasncounts
47102,1777,11,133234,squatasncounts
47103,42,1,134756,squatasncounts
47104,5183,57,135817,squatasncounts
47105,180,2,138561,squatasncounts
47106,20589,1,139050,squatasncounts
47107,2,1,140711,squatasncounts
47108,8,1,210116,squatasncounts
47109,101,8,1267,squatasncounts
47110,5950,1,2013,squatasncounts
47111,683,6,20650,squatasncounts
47112,961441,6,22252,squatasncounts
47113,50,1,24187,squatasncounts
47114,2,1,24253,squatasncounts
47115,4,1,38138,squatasncounts
47116,23,2,38478,squatasncounts
47117,60,1,40051,squatasncounts
47118,158,1,45445,squatasncounts
47119,16,1,59807,squatasncounts
47120,257,3,131198,squatasncounts
47121,193,6,135206,squatasncounts
47122,17989,75,136795,squatasncounts
47123,167,2,138296,squatasncounts
47124,7140,1,138499,squatasncounts
47125,890,1,269729,squatasncounts
47126,46,1,9310,squatasncounts
47127,52,3,20771,squatasncounts
47128,731,1,24331,squatasncounts
47129,161,1,28680,squatasncounts
47130,4,1,29170,squatasncounts
47131,1,1,35444,squatasncounts
47132,1,1,36866,squatasncounts
47133,18,1,37559,squatasncounts
47134,17,1,44819,squatasncounts
47135,63,1,45905,squatasncounts
47136,924765,7900,55836,squatasncounts
47137,41,2,64053,squatasncounts
47138,4349,21,134220,squatasncounts
47139,3,1,137891,squatasncounts
47140,79,3,139007,squatasncounts
47141,143,1,395137,squatasncounts
47142,305,2,15502,squatasncounts
47143,182,1,15997,squatasncounts
47144,126,3,17970,squatasncounts
47145,177,4,23949,squatasncounts
47146,76,2,64012,squatasncounts
47147,2399,3,132023,squatasncounts
47148,1585,3,266755,squatasncounts
47149,148,33,267738,squatasncounts
47150,9,1,5588,squatasncounts
47151,30,2,6697,squatasncounts
47152,137,2,7633,squatasncounts
47153,84,1,7754,squatasncounts
47154,152,1,13717,squatasncounts
47155,415,5,36937,squatasncounts
47156,4079,5,37282,squatasncounts
47157,4790,1,48728,squatasncounts
47158,10389,10,134378,squatasncounts
47159,9,1,137633,squatasncounts
47160,34,1,263795,squatasncounts
47161,432,1,2665,squatasncounts
47162,25,1,3790,squatasncounts
47163,9782,2,12322,squatasncounts
47164,21653,2,18539,squatasncounts
47165,2858,27,21928,squatasncounts
47166,10328,39,24028,squatasncounts
47167,526,8,28548,squatasncounts
47168,1710,30,38614,squatasncounts
47169,12,1,45763,squatasncounts
47170,147191,73,52468,squatasncounts
47171,1193,7,58411,squatasncounts
47172,3,1,63967,squatasncounts
47173,1,1,134520,squatasncounts
47174,12,3,138043,squatasncounts
47175,190,6,139310,squatasncounts
47176,4,1,209540,squatasncounts
47177,332,3,264719,squatasncounts
47178,315,2,9809,squatasncounts
47179,316,18,23969,squatasncounts
47180,16,1,25417,squatasncounts
47181,114,1,30087,squatasncounts
47182,358,1,37150,squatasncounts
47183,11,3,53102,squatasncounts
47184,8,2,54574,squatasncounts
47185,2,1,55461,squatasncounts
47186,395,5,58923,squatasncounts
47187,4,2,64300,squatasncounts
47188,1,1,131745,squatasncounts
47189,64,6,133988,squatasncounts
47190,538,9,134967,squatasncounts
47191,60,7,139405,squatasncounts
47192,1,1,203020,squatasncounts
47193,3,1,269308,squatasncounts
47194,547390,12539,4837,squatasncounts
47195,99,4,6871,squatasncounts
47196,797,1,9509,squatasncounts
47197,2316,4,9658,squatasncounts
47198,175,1,10219,squatasncounts
47199,752,1,12009,squatasncounts
47200,2,1,13280,squatasncounts
47201,146,2,13649,squatasncounts
47202,1,1,24033,squatasncounts
47203,179,2,28186,squatasncounts
47204,2,2,32780,squatasncounts
47205,32,2,37680,squatasncounts
47206,21,1,52602,squatasncounts
47207,1195,48,55341,squatasncounts
47208,4029,1,55570,squatasncounts
47209,26,1,132957,squatasncounts
47210,4,2,138172,squatasncounts
47211,42,1,140145,squatasncounts
47212,3,2,206092,squatasncounts
47213,42,2,2905,squatasncounts
47214,4368,1,4046,squatasncounts
47215,138,1,4609,squatasncounts
47216,135,12,9583,squatasncounts
47217,220,4,9911,squatasncounts
47218,7,2,11260,squatasncounts
47219,636,1,14511,squatasncounts
47220,179,6,18434,squatasncounts
47221,629,1,32408,squatasncounts
47222,14,1,38764,squatasncounts
47223,253,1,55780,squatasncounts
47224,1082,44,131111,squatasncounts
47225,11,1,137443,squatasncounts
47226,1,1,137939,squatasncounts
47227,1648,2,138005,squatasncounts
47228,20,1,327983,squatasncounts
47229,780,104,385,squatasncounts
47230,1172,10,1680,squatasncounts
47231,225,6,2688,squatasncounts
47232,777,4,2828,squatasncounts
47233,130391,3,3902,squatasncounts
47234,577,5,4983,squatasncounts
47235,558,76,9829,squatasncounts
47236,34,2,10299,squatasncounts
47237,51,6,10481,squatasncounts
47238,13,2,14522,squatasncounts
